Website URL,JSON Filename,337 Redundant Entry,331 Error Identification,247 Focus is Visible
https://aagauth.b2clogin.com/AAGAuth.onmicrosoft.com/oauth2/v2.0/authorize?p=B2C_1_SignUp&client_id=c1c94de3-6fe0-485c-bc40-addf8f4ae11f&nonce=defaultNonce&redirect_uri=https%3A%2F%2Fwww2.aag.org&scope=openid&response_type=id_token&prompt=login&response_mode=query,aag.org_cleaned.json,TRUE,Possible regex issue,TRUE
https://aanswr.com/account/register,aanswr.com_cleaned.json,TRUE,FALSE,TRUE
https://aao-usa.com/account/register,aao-usa.com_cleaned.json,TRUE,FALSE,TRUE
https://www.aap.org/en/my-account/create-individual-account/,publications.aap.org_cleaned.json,TRUE,TRUE,TRUE
https://aardvarkstraws.com/account/register,aardvarkstraws.com_cleaned.json,TRUE,TRUE,TRUE
https://store.aaroncanter.com/account/register,aaroncanter.com_cleaned.json,TRUE,FALSE,TRUE
https://www.aauni.edu/apply/sign/up/,aauni.edu_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://secure.abaa.org/create_account.php,abaa.org_cleaned.json,TRUE,TRUE,TRUE
https://www.abaleadascores.es/iniciar-sesion?create_account=1,abaleadascores.es_cleaned.json,TRUE,Possible regex issue,TRUE
https://www.abbonamenti.it/registrazione,abbonamenti.it_cleaned.json,TRUE,TRUE,TRUE
https://www.abbottlyon.com/account/register,abbottlyon.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://www.abbysguide.com/signup.php?s=,abbysguide.com_cleaned.json,TRUE,Possible regex issue,TRUE
https://www.abc.pl/register/,abc.pl_cleaned.json,TRUE,TRUE,TRUE
https://abcunderwear.com/account/register,abcunderwear.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://abide.com/signup,abide.co_cleaned.json,TRUE,TRUE,TRUE
https://abientot713.com/account/register,abientot713.com_cleaned.json,TRUE,FALSE,TRUE
https://abientot713.com/account/register,shopabientot.com_cleaned.json,TRUE,FALSE,TRUE
https://abilitymagazine.com/amember/signup,abilitymagazine.com_cleaned.json,TRUE,Possible regex issue,TRUE
https://www.abilitysuperstore.com/account/register,abilitysuperstore.com_cleaned.json,TRUE,TRUE,TRUE
https://ironvest.com/app/blur-sign-up/,abine.com_cleaned.json,TRUE,Possible regex issue,TRUE
https://www.abitur-und-studium.de/Login,abitur-und-studium.de_cleaned.json,TRUE,Possible regex issue,TRUE
https://app.abmtax.ca/app/register,abmtax.ca_cleaned.json,TRUE,Possible regex issue,TRUE
https://abokifx.com/members/sign_up,abokifx.com_cleaned.json,TRUE,TRUE,TRUE
https://aboutvintage.com/account/register,aboutvintage.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://abramsandchronicle.co.uk/account/register,abramsandchronicle.co.uk_cleaned.json,TRUE,FALSE,TRUE
https://www.absatzplus.at/customer/account/create/,absatzplus.at_cleaned.json,TRUE,FALSE,TRUE
https://www.absolutecollagen.com/account/register,absolutecollagen.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://absolutedigitizer.com/signup.php,absolutedigitizing.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://abundantearthfiber.com/account/register,abundantearthfiber.com_cleaned.json,TRUE,FALSE,TRUE
https://www.acacia.co/account/register,acacia.co_cleaned.json,TRUE,TRUE,TRUE
https://app.acadle.com/register,acadle.com_cleaned.json,TRUE,TRUE,TRUE
https://sso.reg.eleyo.com/register?,acc.reg.eleyo.com_cleaned.json,TRUE,TRUE,TRUE
https://accentclothing.com/register,accentclothing.com_cleaned.json,TRUE,TRUE,TRUE
https://login.iu.edu/guest/new,access.iu.edu_cleaned.json,TRUE,Possible regex issue,TRUE
https://access.oup.com/eac/accountRegistration.htm,access.oup.com.json,TRUE,Possible regex issue,TRUE
https://tour.swallowed.com/join?nats=OS4xLjEuMS4zLjAuMC4wLjA,access.swallowed.com.json,TRUE,TRUE,TRUE
https://portal.covermymeds.com/signup?step=start-account,account.covermymeds.com_cleaned.json,TRUE,Possible regex issue,TRUE
https://account.municipalonlinepayments.com/Account/Register?returnUrl=%2F,account.municipalonlinepayments.com_cleaned.json,TRUE,FALSE,TRUE
https://app.accountablehq.com/sign_up,accountablehq.com_cleaned.json,TRUE,FALSE,TRUE
https://accounts.crimsonjapan.co.jp/Registration/UserRegistrationForm?ReturnUrl=L2Nvbm5lY3QvYXV0aG9yaXplL2NhbGxiYWNrP2NsaWVudF9pZD13ZWJmb3JtQ0lKJkFwcGxpY2F0aW9uSUQ9OSZzY29wZT1vcGVuaWQgYXBpMSZzdGF0ZT0wOTljYzYxZjk0NDU0NTIwYmIzNWY0MTEyOWQ2NTA2NyZicmFuZD1DSUomcmVkaXJlY3RfdXJpPWh0dHBzOi8vbXkuY3JpbXNvbmphcGFuLmNvLmpwL01vZHVsZXMvU2VhcmNoL1NlYXJjaC5hc3B4JnJlc3BvbnNlX3R5cGU9Y29kZSZJZGVudGlmaWVyQ29kZT1KUEIyQ1RSJmxvZ2luX3ZpZXc9MSZTdWJEb21haW5NYXBwaW5nSUQ9MTg1JnVpX2xvY2FsZXM9enUmZW50aXR5aWQ9MiZJc0Zyb21SZWdpc3RyYXRpb25QYWdlPTE%3D,accounts.crimsonjapan.co.jp.json,TRUE,FALSE,TRUE
https://accounts.formaloo.net/profiles/signup/,accounts.formaloo.net.json,TRUE,FALSE,TRUE
https://accounts.ulatus.com/Registration/UserRegistrationForm?ReturnUrl=L2Nvbm5lY3QvYXV0aG9yaXplL2NhbGxiYWNrP2NsaWVudF9pZD13ZWJmb3JtVWxhdHVzJkFwcGxpY2F0aW9uSUQ9NyZzY29wZT1vcGVuaWQgYXBpMSZzdGF0ZT1mMDIwZWU0OTdlYjY0ZmI3OGI2MTc2ZWMxMmVhYTg3MyZicmFuZD11bGF0dXMmcmVkaXJlY3RfdXJpPWh0dHBzOi8vbXkudWxhdHVzLmNvbS9Nb2R1bGVzL1NlYXJjaC9TZWFyY2guYXNweCZyZXNwb25zZV90eXBlPWNvZGUmSWRlbnRpZmllckNvZGU9SmFwYW5CMkMmbG9naW5fdmlldz0xJlN1YkRvbWFpbk1hcHBpbmdJRD0zMiZ1aV9sb2NhbGVzPWphLUpQJmVudGl0eWlkPTEmSXNGcm9tUmVnaXN0cmF0aW9uUGFnZT0x,accounts.ulatus.com.json,TRUE,FALSE,TRUE
https://accsmarket.com/en/registration/partner,accsmarket.com_cleaned.json,TRUE,TRUE,TRUE
https://www.acmebrandingcompany.com/signup,acmebranding.com_cleaned.json,TRUE,Possible regex issue,TRUE
https://www.acousticdesignworks.com/account/register,acousticdesignworks.com_cleaned.json,TRUE,TRUE,TRUE
https://www.acoustimac.com/customer/account/create/,acoustimac.com_cleaned.json,TRUE,TRUE,TRUE
https://acquirebase.com/signup,acquirebase.com_cleaned.json,TRUE,TRUE,TRUE
https://nowcc.acquiretm.com/register_new_clean.aspx,acquiretm.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://act.eff.org/register,act.eff.org_cleaned.json,TRUE,TRUE,TRUE
https://act.eff.org/register,eff.org_cleaned.json,TRUE,TRUE,TRUE
https://act.eff.org/register,savecrypto.org_cleaned.json,TRUE,TRUE,TRUE
https://en.actionbound.com/signup/trial-edu,actionbound.com_cleaned.json,TRUE,TRUE,TRUE
https://activ5.com/account/register,activ5.com_cleaned.json,TRUE,TRUE,TRUE
https://activ5.com/account/register,activbody.com_cleaned.json,TRUE,TRUE,TRUE
https://activaboualaa.com/account/register,activaboualaa.com_cleaned.json,TRUE,TRUE,TRUE
https://store.activeautowerke.com/account/register,activeautowerke.com_cleaned.json,TRUE,TRUE,TRUE
https://activecarestore.co.uk/account/register,activecarestore.co.uk_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://activepages.com.au/register,activepages.com.au_cleaned.json,TRUE,TRUE,TRUE
https://www.activitysport.com.ua/index.php?route=affiliate/register,activitysport.com.ua_cleaned.json,TRUE,Possible regex issue,TRUE
https://ada-compliance.com/user/registration,ada-compliance.com_cleaned.json,TRUE,TRUE,TRUE
https://www.adabible.org/create-account/,adabible.org_cleaned.json,TRUE,TRUE,TRUE
https://accounts.adafruit.com/users/sign_up,adafruit.com_cleaned.json,TRUE,TRUE,TRUE
https://www.adanslibas.com/account/register,adanslibas.com_cleaned.json,TRUE,TRUE,TRUE
https://unity.hardrock.com/sign-up,accounts.seminolewildcard.com.json,TRUE,TRUE,TRUE
https://www.spotify.com/us/signup?flow_id=4d517624-460e-4b7b-be92-a0b78bca8a23%3A1740971051&forward_url=https%3A%2F%2Fopen.spotify.com%2F__noul__%3Fl2l%3D1%26nd%3D1,accounts.spotify.com.json,TRUE,Possible regex issue,TRUE
https://adanola.com/account/register,adanola.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
http://adcalm.com/signup,adcalm.com_cleaned.json,TRUE,TRUE,TRUE
https://adclicks.io/register,adclicks.io_cleaned.json,TRUE,TRUE,TRUE
https://www.addressschool.com/Register,addressschool.com_cleaned.json,TRUE,FALSE,TRUE
https://digital.library.adelaide.edu.au/dspace/register,adelaide.edu.au_cleaned.json,TRUE,Possible regex issue,TRUE
https://adenmobile.com/home/register,adenmobile.com_cleaned.json,TRUE,Possible regex issue,TRUE
https://www.adeptcosmetics.com/account/register,adeptcosmetics.com_cleaned.json,TRUE,TRUE,TRUE
https://seminars.adhdmarriage.com/users/sign_up,adhdmarriage.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://www.adirondackwinery.com/Visit-/-Contact-Us/Inner-Circle-Sign-Up,adirondackwinery.com_cleaned.json,TRUE,TRUE,TRUE
https://admantum.com/members/register.php,admantum.com_cleaned.json,TRUE,TRUE,TRUE
https://admin.hostpoint.ch/customer/Auth/Login,admin.hostpoint.ch_cleaned.json,TRUE,Possible regex issue,TRUE
https://www.sans.org/account/create,giac.org_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://www.sans.org/account/create,admin.sans.org_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://www.sans.org/account/create,sans.org_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
http://admiracz.com/registrace/,admiracz.com_cleaned.json,TRUE,Possible regex issue,TRUE
https://pitt.mycollegeapplication.org/CreateAccount.aspx,admissions.pitt.edu_cleaned.json,TRUE,Possible regex issue,TRUE
https://adoc.pub/register,adoc.pub_cleaned.json,TRUE,FALSE,TRUE
https://adoncn.com/login/?mod=register,adoncn.com_cleaned.json,TRUE,TRUE,TRUE
https://frangiosafarms.com/account/register,adoptahoneybee.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://adoption.com/sso/register,adoption.com_cleaned.json,TRUE,TRUE,TRUE
https://adoptmetradingvalues.com/register.php,adoptmetradingvalues.com_cleaned.json,TRUE,Possible regex issue,TRUE
https://hiouchijewels.com/account/register,adornbysarahlewis.com_cleaned.json,TRUE,TRUE,TRUE
https://www.adornmonde.com/account/register,adornmonde.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://partner.adprecise.com/signup,adprecise.com_cleaned.json,TRUE,FALSE,TRUE
https://account.golem.de/user/register,ads.golem.de_cleaned.json,TRUE,TRUE,TRUE
https://ads.neptuneadspush.com/signup.php,ads.neptuneadspush.com_cleaned.json,TRUE,TRUE,TRUE
https://www.adslthailand.com/register,adslthailand.com_cleaned.json,TRUE,TRUE,TRUE
https://adtargeting.io/user/register,adtargeting.io_cleaned.json,TRUE,Possible regex issue,TRUE
https://advertisers.adtrue.com/sign-up,adtrue.com_cleaned.json,TRUE,TRUE,TRUE
https://www.adultlook.com/a/register,adultlook.com_cleaned.json,TRUE,Possible regex issue,TRUE
https://www.adv-sound.com/account/register,adv-sound.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://www.advancedrenamer.com/users_register,advancedrenamer.com_cleaned.json,TRUE,Possible regex issue,TRUE
https://www.advancedtrichology.com/account/register,advancedtrichology.com_cleaned.json,TRUE,FALSE,TRUE
https://adventure16.com/account/register,adventure16.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://www.adventuresincre.com/acrejobs/my-profile/#tab2,adventuresincre.com_cleaned.json,TRUE,Possible regex issue,TRUE
https://www.advfn.com/account/register,advfn.com_cleaned.json,TRUE,TRUE,TRUE
https://app.advizr.com/ConsumerCampaignRegistration/?i=8d5cab41-ec0b-42cb-9580-a6bcc4b1684f&h=eyJhbGciOiJSUzI1NiJ9.eyJpZCI6IjhkNWNhYjQxLWVjMGItNDJjYi05NTgwLWE2YmNjNGIxNjg0ZiIsInR5cGUiOjN9.FBD4BRW4Clpp4d-HUsdcwmW79yCLfQpjwaWF6p71Py4,advizr.com_cleaned.json,TRUE,TRUE,TRUE
http://adztec.com/cp/index.php?route=account/register,adztec.com_cleaned.json,TRUE,FALSE,TRUE
https://www.aedes.com/account/register,aedes.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://www.aeraforhome.com/account/register,aeraforhome.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://aeropress.com/account/register,aeropress.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://www.springermedizin.de/register?returnUrlAfterConfirmation=%2Fandere-probleme-beim-login%2F12298012,aerztezeitung.de_cleaned.json,TRUE,Possible regex issue,TRUE
https://www.aeyde.com/account/register,aeyde.com_cleaned.json,TRUE,TRUE,TRUE
https://www.afacerist.ro/register,afacerist.ro_cleaned.json,TRUE,TRUE,TRUE
https://affcoups.com/register/,affcoups.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://affiliate.ionos.com/signup,affiliate.ionos.com_cleaned.json,TRUE,TRUE,TRUE
https://affiliates.med.cash/signup/2374,affiliates.med.cash.json,TRUE,TRUE,TRUE
https://affiliates.kavehome.com/affiliates/signup.php#SignupForm,affiliates2.kavehome.com_cleaned.json,TRUE,Possible regex issue,TRUE
https://www.afloral.com/account/register,afloral.com_cleaned.json,TRUE,TRUE,TRUE
https://afribary.com/register,afribary.com_cleaned.json,TRUE,TRUE,TRUE
https://africa-business.com/,africa-business.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://afrobrutality.com/account/register,afrobrutality.com_cleaned.json,TRUE,TRUE,TRUE
https://afrocenchix.com/account/register,afrocenchix.com_cleaned.json,TRUE,TRUE,TRUE
https://services.afsa.gov.au/identity-service/register/details?type=ORG,afsa.gov.au_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://shop.afternoontea.co.uk/account/create,afternoontea.co.uk_cleaned.json,TRUE,TRUE,TRUE
https://tickets.aftonshows.com/cgi-bin/customer_signup.pl?action=signUp,aftonshows.com_cleaned.json,TRUE,FALSE,TRUE
https://aftontickets.com/signup,aftontickets.com_cleaned.json,TRUE,Possible regex issue,TRUE
https://www.afw.com/register?returnUrl=%2Flogin%3FreturnUrl%3D%2Fcustomer%2Faddresses,afw.com_cleaned.json,TRUE,Possible regex issue,TRUE
https://www.ag.ch/de/smartserviceportal/konto/registrierung,ag.ch_cleaned.json,TRUE,TRUE,TRUE
https://www.agcequipment.com.au/_myacct/login,agcequipment.com.au_cleaned.json,TRUE,TRUE,TRUE
https://abonnees.agenceecofin.com/register-abonne/,agenceecofin.com_cleaned.json,TRUE,Possible regex issue,TRUE
https://agendaai.com.br/register.html?utm_content=login,agendaai.com.br_cleaned.json,TRUE,Possible regex issue,TRUE
https://aggv.ca/emuseum/users/register;jsessionid=C995C9A2005663C0CEEF24771137A2F0,aggv.ca_cleaned.json,TRUE,Possible regex issue,TRUE
https://pk.aghanoorofficial.com/account/register,aghanoorofficial.com_cleaned.json,TRUE,TRUE,TRUE
https://agilestationery.com/account/register,agilestationery.co.uk_cleaned.json,TRUE,FALSE,TRUE
https://www.agirlforalltime.com/account/register,agirlforalltime.com_cleaned.json,TRUE,TRUE,TRUE
https://www.agmmobile.com/account/register,agmmobile.com_cleaned.json,TRUE,TRUE,TRUE
https://agogie.com/account/register,agogie.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://agolde.com/account/register,agolde.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://agrole.com/register,agrole.com_cleaned.json,TRUE,Possible regex issue,TRUE
https://agroserver.ru/account/reg/here/?fr=,agroserver.ru_cleaned.json,TRUE,TRUE,TRUE
https://www.agrositio.com.ar/registracion/usuarios-alta.php,agrositio.com.ar_cleaned.json,TRUE,Possible regex issue,TRUE
https://agsmarkets.com/registration-live-account/,agsmarkets.com_cleaned.json,TRUE,Possible error due to shopify CAPTCHA.,TRUE
https://aguriworld.co.uk/my-account/,aguriworld.co.uk_cleaned.json,TRUE,TRUE,TRUE
